"","CNT","CNTSTUID","CNTSCHID","ST004D01T","ST001D01T","DISCLIM","ANXMAT","ICTRES","ESCS","PV1MATH","ST259Q01JA","ICTSCH","ICTHOME","ICTQUAL","W_FSTUWT","SCHSEL","SCHLTYPE","W_SCHGRNRABWT"
"30184","USA",84001514,84000085,1,11,-1.0068,0.6387,0.5598,1.0151,510.864,5,0.4062,0.3346,0.3623,932.8956,2,3,79.76182
"30185","USA",84001516,84000035,2,10,-0.1668,0.3378,1.7401,0.7268,425.322,10,0.4062,0.3346,0.3623,588.6187,NA,3,52.57737
"30186","USA",84001517,84000041,1,10,-2.3963,0.8757,0.4963,0.1247,281.928,NA,NA,NA,NA,559.0745,1,3,28.5189
"30187","USA",84001522,84000161,2,10,0.3926,0.6566,0.6259,1.1647,386.77,8,0.4062,0.3346,0.0218,901.5883,NA,3,41.11928
"30188","USA",84001524,84000078,1,10,-0.2865,1.8354,0.4706,-1.1373,388.194,4,0.4062,0.3346,-0.6353,773.6328,NA,3,105.7861
"30189","USA",84001525,84000124,2,10,1.1855,-0.5191,1.0471,1.273,527.61,10,0.346,-1.4946,2.8889,640.7802,3,3,137.2968
"30190","USA",84001528,84000127,1,11,0.1751,1.9159,0.8785,0.4917,460.717,6,0.4062,0.3346,0.6874,1029.475,3,3,61.92388
"30191","USA",84001529,84000004,2,10,-0.6761,2.5429,1.7078,1.0573,357.776,10,0.4062,-1.5118,NA,363.2123,2,3,36.4287
"30192","USA",84001531,84000109,2,10,-0.1499,-0.508,1.1292,0.4876,467.772,7,0.4062,0.3346,-1.0009,673.3137,2,3,105.4554
"30193","USA",84001532,84000127,2,10,-2.3963,0.051,-0.6773,-1.0508,345.729,NA,NA,NA,NA,661.4287,3,3,61.92388
"30194","USA",84001533,84000055,1,10,0.7029,-0.2758,2.0569,1.7988,406.304,10,NA,NA,NA,940.716,NA,NA,596.956
"30195","USA",84001538,84000130,1,10,-0.313,1.0161,1.1343,1.5721,475.703,8,0.4062,0.3346,-0.0508,618.4042,2,3,51.25183
"30196","USA",84001540,84000085,2,10,-0.1126,-0.508,-0.4745,-1.0476,454.039,4,0.4062,0.3346,0.1515,794.4479,2,3,79.76182
"30197","USA",84001544,84000117,1,10,0.4522,-1.1715,0.0198,0.9878,526.347,7,0.4062,0.3346,-0.1308,1213.734,3,3,102.5206
"30198","USA",84001546,84000044,2,10,-0.2771,-0.2885,-1.3015,-0.9918,415.273,6,0.4062,0.3346,-0.6705,855.0621,1,3,64.20559
"30199","USA",84001548,84000089,2,10,NA,NA,-0.3358,NA,430.12,4,NA,NA,NA,652.6496,2,3,79.33955
"30200","USA",84001550,84000027,2,10,-0.1361,0.429,0.1601,1.4307,551.857,7,0.4062,0.3346,0.1515,670.632,2,3,23.44272
"30201","USA",84001554,84000073,1,10,1.7777,1.2587,0.8086,-1.2894,334.315,5,0.4062,0.3346,0.3623,956.2035,1,3,45.55988
"30202","USA",84001555,84000159,2,10,-0.2931,0.6566,-0.2741,-0.7505,416.764,7,0.4062,0.3346,0.3623,822.0018,2,3,424.8303
"30203","USA",84001556,84000100,2,9,-0.0903,-2.3945,-0.6322,-0.6489,349.779,8,-5.6242,-6.3292,2.8889,924.7837,2,3,67.04198
"30204","USA",84001557,84000097,2,10,1.6289,0.429,0.8511,1.1303,525.748,8,-0.7291,0.3346,0.3623,869.9329,1,3,611.1804
"30205","USA",84001559,84000149,2,10,0.1003,2.5429,0.183,-0.1949,465.124,8,0.4062,0.3346,1.0508,774.4093,2,3,42.25607
"30206","USA",84001560,84000003,2,11,-0.1126,0.1748,-0.1323,-0.2172,541.689,5,0.4062,0.3346,0.1203,660.5652,1,3,69.4691
"30207","USA",84001561,84000011,NA,10,-1.5907,-0.0575,0.2608,1.1969,674.89,10,-0.7291,0.3346,1.1534,917.1685,1,3,62.73639
"30208","USA",84001562,84000051,2,10,0.2139,1.5706,0.9964,-0.2191,428.927,6,0.4062,0.3346,-1.0009,694.0331,2,3,37.99196
"30209","USA",84001565,84000107,2,10,-2.3769,-0.5006,1.2598,0.2599,352.256,10,0.2363,-0.5556,0.2719,474.3981,2,3,32.67734
"30210","USA",84001566,84000033,2,9,NA,NA,NA,NA,327.747,NA,NA,NA,NA,1223.551,1,3,122.4264
"30211","USA",84001567,84000001,1,10,-0.3364,0.602,0.1693,0.7504,538.673,7,0.4062,0.3346,-0.0508,1060.04,1,3,179.5558
"30212","USA",84001568,84000020,1,10,-0.3155,0.3729,0.4484,0.8325,490.207,8,0.4062,0.3346,-0.2686,736.2656,1,3,52.01091
"30213","USA",84001569,84000127,2,9,-2.4425,0.3025,-0.1122,0.4585,390.688,10,0.4062,0.3346,0.1023,835.1373,3,3,61.92388
"30214","USA",84001570,84000021,2,10,0.3045,-0.3744,-0.4924,-1.3666,487.478,5,0.4062,0.3346,0.1515,894.287,1,3,98.21418
"30215","USA",84001571,84000132,2,10,1.1687,-0.2885,2.2514,1.0944,523.172,7,-0.7291,0.3346,0.3623,1039.342,1,3,57.60125
"30216","USA",84001572,84000036,2,9,-0.313,-0.3794,-0.2067,-0.5821,385.482,7,-1.4101,-3.7052,0.3623,975.3854,1,3,221.3916
"30217","USA",84001574,84000083,2,10,NA,NA,NA,NA,405.315,NA,NA,NA,NA,604.522,1,3,132.5949
"30218","USA",84001577,84000076,2,10,-0.2938,0.1931,-1.5074,0.239,421.218,9,0.4062,0.3346,0.1515,752.4463,2,3,22.27716
"30219","USA",84001578,84000127,2,10,1.7598,-2.3558,1.2217,0.2148,560.644,NA,-0.7291,0.3346,0.3535,835.1373,3,3,61.92388
"30220","USA",84001579,84000041,2,9,-0.5304,0.8757,1.7693,0.1453,454.146,9,0.4062,0.3346,-0.0254,658.7812,1,3,28.5189
"30221","USA",84001584,84000074,2,9,-2.4616,-0.0401,-0.7095,-0.7779,325.047,9,-2.1939,0.3346,-1.5509,991.338,3,3,54.13561
"30222","USA",84001585,84000123,1,11,0.2007,0.905,-0.8787,-2.2855,421.186,5,-0.7291,-1.1402,-0.7022,682.2694,1,3,151.9679
"30223","USA",84001588,84000055,1,10,0.1614,0.051,0.8511,1.111,413.814,8,0.4062,0.3346,0.1515,940.716,NA,NA,596.956
"30224","USA",84001589,84000156,2,10,0.3494,-0.3794,0.1428,0.686,489.314,10,0.4062,0.3346,0.3623,752.6338,1,3,75.19573
"30225","USA",84001591,84000144,2,9,-0.3695,0.3729,0.7272,0.0517,439.495,5,0.4062,0.3346,0.3623,629.5511,1,3,55.46948
"30226","USA",84001594,84000145,1,11,0.4277,-0.3744,0.5869,0.5364,534.557,5,0.4062,0.3346,0.3623,1454.779,NA,3,758.7857
"30227","USA",84001595,84000094,1,9,1.831,-0.508,0.7215,-1.5695,474.445,7,0.4062,0.3346,2.8889,487.9839,2,3,324.8993
"30228","USA",84001596,84000130,1,9,-0.8699,1.4533,-0.8383,-0.5715,434.197,9,-0.7291,0.3346,-0.1172,618.4042,2,3,51.25183
"30229","USA",84001597,84000113,1,10,-0.521,0.8918,0.1428,0.5353,444.696,8,0.4062,0.2137,0.1515,662.7367,1,3,40.87174
"30230","USA",84001598,84000113,2,11,-0.313,1.1417,-0.3928,-0.386,561.97,7,0.4062,0.3346,0.0196,1030.614,1,3,40.87174
"30231","USA",84001599,84000002,2,10,-2.4616,-0.508,-0.2097,0.4736,473.532,6,0.4062,0.3346,0.3623,610.6153,1,3,43.47253
"30232","USA",84001600,84000145,1,10,1.6396,-0.508,-0.2097,0.123,441.636,5,0.4062,0.3346,-0.1479,1198.807,NA,3,758.7857
"30233","USA",84001602,84000055,2,10,1.7678,-2.3945,-0.2705,0.8517,500.192,8,0.4062,0.3346,2.3125,1340.507,NA,NA,596.956
"30234","USA",84001605,84000035,2,11,-0.6732,-0.2045,0.7801,0.8457,526.984,7,0.4062,0.3346,-0.1881,605.8636,NA,3,52.57737
"30235","USA",84001606,84000057,1,10,-0.8779,0.051,-0.2595,0.6822,571.492,7,0.4062,0.3346,-0.554,405.3383,3,3,36.13301
"30236","USA",84001609,84000021,2,10,-0.6954,1.0112,1.3033,-0.6614,610.398,2,-0.7291,-1.1402,-0.2337,894.287,1,3,98.21418
"30237","USA",84001611,84000032,1,11,-0.1361,0.4252,1.4837,0.8453,479.489,9,0.4062,0.3346,0.3623,542.0693,1,3,53.62562
"30238","USA",84001614,84000035,2,10,-0.1354,-0.3744,-0.5082,1.1084,545.637,9,0.4062,0.3346,0.3623,588.6187,NA,3,52.57737
"30239","USA",84001616,84000022,2,11,-0.673,0.6566,-0.0875,-1.112,362.844,NA,NA,NA,NA,827.4364,2,3,186.9993
"30240","USA",84001617,84000118,2,10,-0.0902,-0.7447,0.232,1.072,649.411,6,0.4062,0.3346,1.2105,822.2078,1,3,75.99907
"30241","USA",84001618,84000112,1,10,-0.1006,1.1606,-0.4094,0.6168,427.905,NA,NA,NA,NA,616.284,1,3,131.1004
"30242","USA",84001619,84000003,1,11,-2.4752,0.6387,0.4287,-0.3345,321.706,8,-0.7291,0.3346,-1.0501,762.8979,1,3,69.4691
"30243","USA",84001620,84000003,2,10,0.6318,-0.2758,1.0229,-0.9503,624.411,7,-0.7291,-2.2168,-0.0508,561.7039,1,3,69.4691
"30244","USA",84001621,84000086,2,10,1.6526,-0.2045,-1.3015,-3.3189,407.228,7,0.4062,0.3346,0.3623,961.7906,3,3,75.65009
"30245","USA",84001623,84000162,2,10,0.2002,-0.3744,4.1742,3.5273,557.562,10,0.4062,0.3346,0.3623,692.2781,1,3,51.29068
"30246","USA",84001624,84000003,2,11,-0.6928,0.1932,-1.7191,-1.5723,384.763,5,0.4062,0.3346,NA,660.5652,1,3,69.4691
"30247","USA",84001625,84000131,1,11,0.4768,0.1931,0.822,0.6357,541.326,8,0.4062,0.3346,-0.5716,871.0948,3,3,154.3011
"30248","USA",84001629,84000075,2,10,0.4477,0.8251,1.3291,-0.3666,438.647,7,0.4062,0.3346,2.2553,720.8415,3,3,333.5633
"30249","USA",84001630,84000091,2,10,0.2007,0.8757,-1.0825,-1.1593,352.354,8,0.4062,0.3346,0.3623,1086.259,NA,3,340.1453
"30250","USA",84001631,84000155,2,10,1.6289,0.5653,-1.4093,-1.3667,408.09,9,0.4062,0.3346,0.3623,1301.328,3,2,204.1901
"30251","USA",84001632,84000116,1,11,0.757,1.2587,-0.6516,0.6874,482.861,7,0.4062,0.3346,0.3623,702.861,2,3,68.55332
"30252","USA",84001633,84000097,1,11,0.0585,-0.2704,1.137,0.7618,412.494,8,0.2098,0.3346,0.5523,1315.242,1,3,611.1804
"30253","USA",84001634,84000075,2,11,NA,0.1031,1.2777,0.9599,557.141,7,0.4062,0.3346,0.3623,759.3189,3,3,333.5633
"30254","USA",84001636,84000074,1,10,-1.1246,0.602,0.0526,-0.3982,396.572,5,0.4062,0.3346,-0.4114,1000.093,3,3,54.13561
"30255","USA",84001637,84000057,1,10,1.1487,-0.5006,1.002,0.8268,490.302,8,0.4062,0.3346,0.8736,405.3383,3,3,36.13301
"30256","USA",84001638,84000118,2,11,0.3894,0.1031,0.8205,-0.5122,427.278,5,0.4062,0.3346,0.3623,739.987,1,3,75.99907
"30257","USA",84001639,84000131,1,10,0.6318,-0.1371,0.4562,1.3066,655.516,8,0.4062,0.3346,-0.3077,1148.679,3,3,154.3011
"30258","USA",84001640,84000030,1,10,-0.8589,-1.299,0.7159,0.0472,477.622,8,0.4062,0.3346,2.3125,717.3659,1,3,125.4649
"30259","USA",84001641,84000068,2,10,0.3045,0.1748,0.5224,0.4256,498.515,7,0.4062,0.3346,-0.6091,843.5551,1,3,54.00807
"30260","USA",84001642,84000058,2,10,0.3884,-0.1371,1.8549,1.1812,355.437,10,0.4062,0.3346,0.7938,780.4352,1,3,123.8478
"30261","USA",84001643,84000091,1,10,-0.1126,-0.3794,0.9868,1.4637,475.333,7,0.4062,0.3346,0.1515,1554.014,NA,3,340.1453
"30262","USA",84001646,84000149,1,10,-0.0968,0.6566,-1.0696,-1.5801,413.318,9,0.4062,0.3346,-0.2487,867.3384,2,3,42.25607
"30263","USA",84001649,84000064,2,10,0.4821,-0.2704,1.5613,1.1617,629.415,8,-0.7291,0.3346,1.983,2060.563,1,3,79.71082
"30264","USA",84001650,84000027,1,11,-0.0903,-0.2045,0.4668,0.8419,508.415,7,0.4062,0.3346,-0.4248,708.7621,2,3,23.44272
"30265","USA",84001651,84000099,2,10,0.5807,-0.1172,0.5607,-0.5263,554.356,4,0.4062,0.3346,-0.5065,798.179,1,3,41.60362
"30266","USA",84001652,84000053,2,10,NA,-0.1371,1.0308,0.8373,328.248,NA,NA,NA,NA,596.8058,3,3,68.48596
"30267","USA",84001654,84000132,1,10,-1.302,2.6149,-0.8787,-1.1812,349.95,7,0.4062,0.3346,-0.2665,937.0833,1,3,57.60125
"30268","USA",84001657,84000097,2,10,0.4967,0.4252,0.3647,-0.231,443.745,7,0.4062,0.3346,0.3623,869.9329,1,3,611.1804
"30269","USA",84001658,84000146,1,10,-0.0902,0.544,0.232,0.863,500.645,7,0.4062,0.3346,0.3623,431.3,NA,3,40.8485
"30270","USA",84001659,84000056,1,10,-0.3586,0.1931,-1.4844,-0.5835,306.076,NA,NA,NA,NA,633.2059,1,3,87.55307
"30271","USA",84001660,84000129,1,10,1.0855,-0.638,2.3526,1.7649,477.411,9,0.4062,0.3346,2.8889,831.4169,3,3,34.4102
"30272","USA",84001662,84000066,1,10,0.1548,0.3729,-1.0502,0.9493,511.535,6,0.4062,0.3346,-0.3431,870.0235,NA,3,62.60045
"30273","USA",84001663,84000122,1,10,-0.1126,0.544,0.7698,0.9317,474.553,6,0.4062,0.3346,1.01,818.2048,2,3,38.28627
"30274","USA",84001664,84000020,2,10,0.7793,-1.6741,0.2292,0.8999,625.461,9,0.4062,0.3346,0.3623,634.1043,1,3,52.01091
"30275","USA",84001667,84000020,1,9,0.4375,0.3025,0.5838,0.536,392.118,5,0.4062,0.3346,-0.5878,736.2656,1,3,52.01091
"30276","USA",84001669,84000056,2,10,-0.5195,0.5653,-0.896,-1.8111,349.385,7,0.4062,0.3456,-1.126,777.3291,1,3,87.55307
"30277","USA",84001670,84000062,2,10,-0.84,NA,0.8068,-0.4314,467.216,7,-0.7291,0.3346,0.7641,1217.909,2,3,774.5436
"30278","USA",84001672,84000057,2,10,1.843,-2.3945,0.1162,-0.4388,275.995,10,0.4062,0.3346,1.3226,425.6052,3,3,36.13301
"30279","USA",84001673,84000066,1,11,-0.3029,-0.2885,-0.3003,-0.7355,518.43,7,0.4062,0.3346,1.6792,969.8208,NA,3,62.60045
"30280","USA",84001675,84000107,1,11,-0.0522,0.1931,1.438,-0.4507,456.002,9,-4.284,0.3346,0.1977,524.0713,2,3,32.67734
"30281","USA",84001676,84000084,1,10,-1.1901,-0.1371,-0.5887,-1.9228,362.481,9,0.4062,0.3346,-1.4947,730.2981,1,3,83.46726
"30282","USA",84001677,84000061,2,11,NA,NA,NA,NA,468.318,NA,NA,NA,NA,709.0096,1,3,182.5717
"30283","USA",84001678,84000032,1,10,-1.169,-0.2704,1.3547,0.2289,601.476,8,0.4062,0.3346,-0.0717,537.6039,1,3,53.62562
"30284","USA",84001680,84000086,2,11,1.0761,-0.1371,-0.5191,-0.9337,558.141,7,0.4062,0.3346,-0.0754,763.1589,3,3,75.65009
"30285","USA",84001683,84000033,1,11,NA,NA,NA,NA,542.848,NA,NA,NA,NA,1204.63,1,3,122.4264
"30286","USA",84001686,84000009,1,10,0.1614,NA,1.253,-1.4828,479.23,6,NA,NA,NA,797.1312,3,3,48.24697
"30287","USA",84001687,84000018,2,10,1.8153,-0.508,0.183,-0.2913,479.283,6,-2.8154,-2.6871,0.3623,673.6087,1,3,123.8478
"30288","USA",84001690,84000134,2,10,-0.6963,0.1748,-0.3003,-2.4764,538.108,7,-0.7291,0.3346,-0.1933,547.4675,3,3,51.49458
"30289","USA",84001691,84000139,1,10,-0.1499,0.4067,0.2181,0.7576,492.568,7,-0.8411,0.3346,0.1169,638.0784,1,3,105.1145
"30290","USA",84001692,84000014,2,10,-0.4914,NA,1.3896,-0.2392,412.669,9,0.4062,0.3346,-0.4409,965.3955,1,3,619.1952
"30291","USA",84001695,84000107,1,9,-1.0078,-0.1371,-0.6055,0.0476,372.981,9,0.4062,-1.1402,0.9323,583.2306,2,3,32.67734
"30292","USA",84001698,84000034,2,11,NA,NA,-0.0877,-0.6987,413.147,10,NA,NA,NA,594.0274,1,3,28.56055
"30293","USA",84001699,84000158,2,11,-1.0414,-0.3744,0.4888,-0.8331,404.079,4,0.4062,0.3346,-0.8957,792.3491,NA,3,105.4585
"30294","USA",84001700,84000033,2,11,NA,NA,NA,NA,621.792,NA,NA,NA,NA,1204.63,1,3,122.4264
"30295","USA",84001702,84000054,2,10,1.549,-1.299,0.4484,-0.9462,456.097,5,-0.7291,-1.3642,0.3623,517.2882,3,3,92.62608
"30296","USA",84001704,84000031,2,9,1.8217,-0.3744,0.9702,0.0978,369.068,8,0.4062,0.3346,-0.8301,645.9519,1,3,61.52378
"30297","USA",84001705,84000053,1,10,0.1997,-2.3755,2.1571,1.5084,561.29,10,0.4062,0.3346,-0.3237,644.5503,3,3,68.48596
"30298","USA",84001706,84000057,1,10,-0.4961,2.5026,-0.0605,0.8551,492.118,7,0.4062,0.3346,0.7504,405.3383,3,3,36.13301
"30299","USA",84001709,84000126,2,10,NA,NA,NA,NA,424.452,NA,NA,NA,NA,875.2644,1,3,346.2167
"30300","USA",84001710,84000011,2,11,1.7678,-2.3558,-0.0683,1.0163,689.111,8,0.4062,0.3346,0.9323,786.4829,1,3,62.73639
"30301","USA",84001714,84000160,1,10,0.7029,-2.3755,-0.385,-0.8682,494.067,5,-1.1809,0.3456,0.255,795.5073,1,3,74.9135
"30302","USA",84001715,84000008,1,10,0.9899,-0.8811,1.1343,0.5746,419.241,10,0.4062,0.3346,1.6282,1026.496,NA,3,148.334
"30303","USA",84001716,84000033,1,10,NA,NA,NA,NA,522.402,NA,NA,NA,NA,1566.182,1,3,122.4264
"30304","USA",84001717,84000078,1,11,-2.3963,0.8251,0.3507,0.7696,472.98,6,0.4062,-1.3642,-1.9893,1063.373,NA,3,105.7861
"30305","USA",84001719,84000136,1,10,-0.2938,2.6109,-1.0503,0.5104,479.253,8,0.4062,0.3346,0.9125,984.6091,1,3,48.57174
"30306","USA",84001720,84000159,1,10,-0.3312,NA,1.1012,-0.0353,452.904,7,0.4062,0.3346,-0.0508,799.4451,2,3,424.8303
"30307","USA",84001722,84000109,2,10,0.4375,-0.5097,1.7053,1.0872,372.596,NA,NA,NA,NA,533.2644,2,3,105.4554
"30308","USA",84001727,84000014,1,10,-0.6497,NA,0.0189,0.3607,449.082,6,0.4062,0.3346,NA,1100.551,1,3,619.1952
"30309","USA",84001728,84000110,2,10,-0.5252,0.6387,-0.1083,-0.839,396.911,7,0.4062,0.3346,0.3623,690.442,3,3,47.47106
"30310","USA",84001729,84000046,1,10,1.7678,-0.3794,0.9758,-0.8248,510.14,5,0.4062,0.3346,0.9323,557.7143,3,3,387.2718
"30311","USA",84001730,84000124,2,10,0.0968,1.1417,1.2509,0.9752,417.966,4,-3.9163,-2.2168,-0.863,640.7802,3,3,137.2968
"30312","USA",84001732,84000016,2,9,-0.0903,-0.4577,1.3693,0.1464,369.714,8,0.4062,0.3346,0.3623,611.724,3,3,37.1516
"30313","USA",84001734,84000034,1,10,0.3926,-0.4577,-1.1824,-0.6447,418.951,6,0.4062,0.3346,-0.0254,516.37,1,3,28.56055
"30314","USA",84001735,84000161,1,11,0.7487,1.0508,-1.9534,0.2497,235.152,7,-1.7984,-2.4586,-1.2971,989.6694,NA,3,41.11928
"30315","USA",84001739,84000131,2,10,0.4073,0.3025,-0.1496,1.1956,594.813,7,0.4062,0.3346,-0.1111,1039.407,3,3,154.3011
"30316","USA",84001740,84000142,2,10,1.7678,-1.1715,0.7159,-0.4667,477.637,9,0.4062,0.3346,1.532,913.581,1,3,41.18849
"30317","USA",84001741,84000123,2,10,1.1571,-0.4577,-0.0877,-0.3147,611.901,7,0.4062,-1.1402,0.3623,610.3265,1,3,151.9679
"30318","USA",84001742,84000095,1,11,0.1765,NA,1.2602,0.9959,474.465,5,0.4062,0.3346,1.2125,1439.096,1,3,222.9201
"30319","USA",84001743,84000159,1,10,1.7598,-0.0575,-0.0939,1.1249,517.611,8,0.4062,0.3346,0.1203,799.4451,2,3,424.8303
"30320","USA",84001748,84000110,2,10,1.843,-1.4396,-0.9037,0.3459,270.838,10,-0.7265,0.3346,2.8889,690.442,3,3,47.47106
"30321","USA",84001752,84000095,2,10,-0.1668,-2.3868,-0.3588,-0.4131,389.939,4,0.4062,0.3346,1.2839,1751.377,1,3,222.9201
"30322","USA",84001753,84000109,2,11,-0.5233,0.1931,0.8086,0.1897,417.656,8,-0.7291,0.3346,-0.6579,841.5952,2,3,105.4554
"30323","USA",84001754,84000050,1,10,-0.1354,1.4533,-0.6717,0.3791,458.045,6,0.4062,0.3346,2.2388,669.7581,3,3,41.68296
"30324","USA",84001756,84000097,1,10,0.4821,-1.6741,-0.1622,0.9087,616.128,8,0.4062,0.3346,1.9474,857.0239,1,3,611.1804
"30325","USA",84001758,84000040,1,10,-1.0414,-0.4577,1.3291,0.3461,562.268,7,NA,NA,NA,959.4121,1,3,31.8776
"30326","USA",84001759,84000036,2,10,1.7678,1.0161,-0.6259,0.4644,472.992,9,0.4062,0.3346,0.1515,975.3854,1,3,221.3916
"30327","USA",84001762,84000053,2,10,0.3884,-0.1371,-0.8957,0.487,588.675,6,0.4062,0.3346,-0.2745,596.8058,3,3,68.48596
"30328","USA",84001763,84000049,1,9,0.0926,-0.755,-1.1667,0.2903,314.644,8,0.346,-1.4759,-0.4382,684.6931,NA,3,112.7936
"30329","USA",84001767,84000014,1,10,1.1687,-2.3945,-0.102,-0.291,442.368,5,0.4062,0.3346,0.3623,1100.551,1,3,619.1952
"30330","USA",84001768,84000101,1,11,-0.1668,0.4252,1.1343,0.9594,490.653,8,0.4062,0.3346,-0.191,625.9388,1,3,168.3378
"30331","USA",84001771,84000054,2,10,1.8286,-0.5191,0.7159,-0.4652,440.257,5,0.4062,0.3346,0.3623,517.2882,3,3,92.62608
"30332","USA",84001772,84000100,2,11,1.6491,-0.638,1.8285,0.6428,415.015,9,0.4062,0.3346,0.038,672.4923,2,3,67.04198
"30333","USA",84001774,84000090,2,11,-0.3444,0.133,0.3447,0.6964,439.758,8,-0.7265,0.3346,-0.0657,759.9835,2,3,62.57201
"30334","USA",84001776,84000042,1,10,0.5807,0.1931,0.5153,-0.8725,417.081,3,0.4062,0.3346,-0.3824,805.4391,1,3,158.1877
"30335","USA",84001778,84000002,1,10,1.8372,-0.508,1.0804,-1.4831,418.596,9,0.4062,0.3346,0.3623,619.219,1,3,43.47253
"30336","USA",84001780,84000089,1,10,0.3926,0.544,-0.228,-1.0735,446.999,7,0.4062,0.3346,0.3623,720.7121,2,3,79.33955
"30337","USA",84001781,84000089,2,10,NA,NA,1.253,-0.3395,321.977,NA,NA,NA,NA,652.6496,2,3,79.33955
"30338","USA",84001782,84000006,2,9,0.2139,0.1748,0.7374,0.1784,561.464,7,0.4062,0.3346,-0.0781,752.9022,3,3,67.76434
"30339","USA",84001785,84000156,1,11,1.775,0.3025,0.0526,0.0404,394.635,10,0.4062,0.3346,0.3623,772.7108,1,3,75.19573
"30340","USA",84001788,84000021,1,10,0.7793,1.0508,0.5504,0.7585,531.641,6,0.4062,0.3346,-0.733,942.5247,1,3,98.21418
"30341","USA",84001790,84000003,1,10,1.1687,-2.3945,-0.0022,-1.0874,396.814,8,0.4062,0.3346,0.3623,561.7039,1,3,69.4691
"30342","USA",84001793,84000126,1,10,NA,NA,NA,NA,452.967,NA,NA,NA,NA,1190.131,1,3,346.2167
"30343","USA",84001794,84000082,1,11,0.488,0.3729,-1.0112,-0.5798,410.475,10,0.4062,0.3346,0.3623,1286.044,1,3,70.71121
"30344","USA",84001796,84000053,2,10,1.6289,-0.508,0.1891,-0.0051,386.602,6,0.4062,0.3346,0.3623,596.8058,3,3,68.48596
"30345","USA",84001799,84000049,1,10,1.6491,0.8757,0.0291,-1.0067,372.481,NA,NA,NA,NA,542.2769,NA,3,112.7936
"30346","USA",84001801,84000124,1,9,0.4426,1.8028,-1.7809,-1.2172,494.646,NA,NA,NA,NA,555.172,3,3,137.2968
"30347","USA",84001802,84000085,2,10,-0.6954,-0.2704,0.6731,0.124,448.691,5,NA,NA,NA,794.4479,2,3,79.76182
"30348","USA",84001803,84000136,2,11,-0.1499,-0.3794,0.0463,0.2806,529.705,6,0.4062,0.3346,0.3623,861.3702,1,3,48.57174
"30349","USA",84001806,84000146,2,10,0.488,0.3025,-0.3132,-0.8719,445.324,NA,NA,NA,NA,373.1028,NA,3,40.8485
"30350","USA",84001807,84000054,1,10,-2.4293,2.5429,-0.6977,-0.2688,326.356,NA,NA,NA,NA,393.7546,3,3,92.62608
"30351","USA",84001808,84000008,1,10,-0.1126,-2.3868,0.7641,-1.1992,384.387,5,-2.8801,0.3346,2.8889,1026.496,NA,3,148.334
"30352","USA",84001813,84000010,1,11,0.757,1.0161,0.4207,0.7037,505.401,8,0.4062,0.3346,0.9149,944.3411,2,3,36.44859
"30353","USA",84001814,84000078,2,10,-2.3963,-0.5006,0.348,-2.7728,323.166,6,0.4062,0.3346,-1.0009,884.4799,NA,3,105.7861
"30354","USA",84001816,84000110,2,11,-0.1114,-0.3744,1.1577,-0.6912,284.38,10,0.4062,0.3346,0.3623,901.9577,3,3,47.47106
"30355","USA",84001817,84000042,1,9,1.831,1.2918,1.3869,1.1779,469.023,10,0.4062,0.3346,0.1121,805.4391,1,3,158.1877
"30356","USA",84001820,84000129,1,10,1.8372,-2.3558,0.1891,-0.5098,604.512,9,0.4062,0.3346,2.8889,831.4169,3,3,34.4102
"30357","USA",84001821,84000130,1,11,NA,NA,NA,NA,449.282,NA,NA,NA,NA,593.3194,2,3,51.25183
"30358","USA",84001822,84000084,2,10,-0.0784,0.6387,0.0291,-1.567,395.917,NA,NA,NA,NA,560.504,1,3,83.46726
"30359","USA",84001823,84000108,2,10,-1.5709,0.1031,0.2412,-0.9389,444.129,9,0.4062,0.3346,-0.1088,616.6988,3,3,424.8303
"30360","USA",84001827,84000106,1,10,-0.6732,2.6149,-0.3059,-0.1345,357.987,NA,NA,NA,NA,687.3101,1,3,611.1804
"30361","USA",84001828,84000130,1,10,NA,NA,NA,NA,437.071,NA,NA,NA,NA,618.4042,2,3,51.25183
"30362","USA",84001830,84000118,2,10,-0.1124,0.051,-0.6,-1.8327,469.83,5,0.4062,0.3346,0.3623,822.2078,1,3,75.99907
"30363","USA",84001832,84000030,2,9,0.7331,-1.6654,0.3344,0.9159,585.358,9,0.4062,0.3346,1.682,837.0659,1,3,125.4649
"30364","USA",84001834,84000061,2,10,NA,NA,NA,NA,536.349,NA,NA,NA,NA,681.5368,1,3,182.5717
"30365","USA",84001835,84000150,2,10,0.7631,0.4252,0.2028,0.7416,445.55,7,0.4062,0.3346,0.1309,591.343,3,3,151.6197
"30366","USA",84001837,84000112,1,10,-0.3664,-0.2758,1.0285,0.0614,509.588,7,0.4062,0.3346,0.7504,778.1364,1,3,131.1004
"30367","USA",84001839,84000018,1,10,1.0136,-0.2045,-0.0574,-2.5487,376.218,7,NA,NA,NA,801.2896,1,3,123.8478
"30368","USA",84001843,84000158,2,10,0.1295,-0.5006,0.5666,1.0883,360.097,10,0.4062,0.3346,-0.1937,640.1664,NA,3,105.4585
"30369","USA",84001844,84000100,1,10,1.8372,-0.0394,1.3413,-0.548,417.202,8,0.4062,0.3346,0.3623,817.0923,2,3,67.04198
