"","STU_ID","SCH_ID","BYSTUWT","STRAT_ID","PSU","G10COHRT","BYGRDRPT","BYMATHSE","BYSES1","BYRACE","BYSEX","BYTXCSTD","BYRISKFC","BYSTEXP","BYINCOME"
"13764",406202,-5,87.717,406,2,1,98,-0.63,0.2,7,1,54.34,-9,4,8
"13765",406203,-5,87.717,406,2,1,0,-0.183,-0.01,7,1,56.97,3,6,5
"13766",406204,-5,86.1088,406,2,1,0,1.772,0.31,7,2,55.13,2,7,5
"13767",406205,-5,86.1088,406,2,1,0,0.095,0.13,7,2,53.79,0,6,11
"13768",406206,-5,86.1088,406,2,1,0,-1.106,-0.13,7,2,59.56,0,-1,10
"13769",406207,-5,87.717,406,2,1,98,-0.63,0.01,7,1,53.95,-4,5,10
"13770",406208,-5,87.717,406,2,1,0,-9,0.39,7,1,56.38,0,5,11
"13771",406209,-5,87.717,406,2,1,0,1.772,-0.42,7,1,59.11,0,5,11
"13772",406210,-5,86.1088,406,2,1,0,-1.831,-0.79,7,2,45.03,1,5,3
"13773",406211,-5,87.717,406,2,1,98,-0.381,-0.39,7,1,55.61,-4,5,10
"13774",406212,-5,87.717,406,2,1,0,-0.116,0.13,7,1,54.8,0,6,11
"13775",406215,-5,87.717,406,2,1,1,-0.63,-0.2,7,1,42.13,2,3,10
"13776",406216,-5,81.9074,406,2,1,0,-9,-0.04,5,2,44.74,0,5,9
"13777",406217,-5,87.717,406,2,1,0,-9,-0.16,7,1,53.46,1,4,9
"13778",406218,-5,86.1088,406,2,1,98,-9,-0.79,7,2,50.75,-4,5,8
"13779",406219,-5,86.1088,406,2,1,0,-1.372,-0.19,7,2,58.45,0,5,11
"13780",406220,-5,87.717,406,2,1,0,-9,-0.5,7,1,57.64,0,6,10
"13781",406221,-5,86.1088,406,2,1,98,-0.592,-0.42,7,2,50.29,-4,7,10
"13782",406222,-5,87.717,406,2,1,98,0.781,0.09,7,1,51.8,-4,-1,10
"13783",406223,-5,86.1088,406,2,1,0,-0.63,-0.61,7,2,58.14,0,5,9
"13784",406224,-5,87.717,406,2,1,0,-0.63,0.71,7,1,56.19,1,5,11
"13785",406225,-5,87.717,406,2,1,0,1.506,0.13,7,1,62.63,0,6,11
"13786",407101,-5,121.4733,407,1,1,0,-9,0.54,7,1,76.8,0,6,13
"13787",407103,-5,121.4733,407,1,1,0,-0.63,1.12,7,1,65.67,-9,6,9
"13788",407104,-5,51.4635,407,1,1,0,1.533,0.45,2,1,72.01,1,7,10
"13789",407105,-5,121.4733,407,1,1,0,-9,1.51,7,1,53.91,1,7,13
"13790",407106,-5,121.4733,407,1,1,0,1.772,0.84,7,1,65.6,0,7,11
"13791",407107,-5,121.4733,407,1,1,0,-9,0.66,7,1,56.88,1,6,11
"13792",407108,-5,121.4733,407,1,1,0,-0.867,0.57,7,1,58.89,0,5,13
"13793",407109,-5,121.4733,407,1,1,0,-9,1.11,7,1,64.64,1,6,11
"13794",407110,-5,121.4733,407,1,1,0,-9,1.45,7,1,58.9,0,6,13
"13795",407111,-5,121.4733,407,1,1,0,-9,1.46,7,1,57.01,0,6,11
"13796",407112,-5,121.4733,407,1,1,0,1.018,0.82,7,1,60.58,0,7,11
"13797",407114,-5,51.2431,407,1,1,0,-9,0.94,5,1,59.69,0,7,11
"13798",407116,-5,121.4733,407,1,1,0,-9,1.28,7,1,61.57,0,7,13
"13799",407201,-5,136.5458,407,2,1,0,-0.869,1.01,7,2,57.76,0,5,13
"13800",407202,-5,138.0175,407,2,1,0,1.057,0.82,7,1,60.67,2,5,11
"13801",407203,-5,138.0175,407,2,1,0,-9,1.28,7,1,62.01,1,7,13
"13802",407205,-5,138.0175,407,2,1,0,-9,0.99,7,1,50.68,1,6,13
"13803",407206,-5,138.0175,407,2,1,0,0.544,1.37,7,1,58.74,0,5,12
"13804",407207,-5,136.5458,407,2,1,0,-9,0.18,7,2,62.79,0,5,10
"13805",407208,-5,136.5458,407,2,1,0,-9,0.09,7,2,49.94,-9,6,11
"13806",407209,-5,138.0175,407,2,1,0,-0.392,0.99,7,1,49.8,1,-1,13
"13807",407210,-5,138.0175,407,2,1,0,0.332,1.18,7,1,69.21,0,7,13
"13808",407211,-5,138.0175,407,2,1,0,-0.869,0.18,7,1,55.57,0,3,13
"13809",407212,-5,138.0175,407,2,1,0,-9,-0.26,7,1,44.03,-9,-1,10
"13810",407213,-5,138.0175,407,2,1,0,-9,0.27,7,1,58.1,2,5,12
"13811",407214,-5,136.5458,407,2,1,0,0.333,0.47,7,2,57.99,2,5,10
"13812",407216,-5,138.0175,407,2,1,0,-0.63,1.41,7,1,59.08,0,6,12
"13813",407217,-5,136.5458,407,2,1,0,-9,0.77,7,2,52.56,0,7,13
"13814",407219,-5,0,407,2,1,0,-4,-4,-4,-4,64.1,-4,-4,12
"13815",407221,-5,136.5458,407,2,1,0,-9,0.89,7,2,63.32,0,6,12
"13816",408101,-5,63.2942,408,1,1,1,-9,0.17,7,1,51.86,2,5,9
"13817",408102,-5,63.2942,408,1,1,0,0.095,1.11,7,1,57.29,0,6,11
"13818",408103,-5,103.5759,408,1,1,0,1.533,0.83,3,1,65.42,1,5,12
"13819",408104,-5,63.2942,408,1,1,0,1.772,1.06,7,1,57.1,0,7,12
"13820",408105,-5,63.2942,408,1,1,0,-9,0.59,7,1,59.49,1,7,10
"13821",408106,-5,63.2942,408,1,1,1,-9,0.42,7,1,68.6,1,7,10
"13822",408107,-5,63.2942,408,1,1,0,-9,1.32,7,1,56.03,0,7,13
"13823",408109,-5,63.2942,408,1,1,0,1.296,0.41,7,1,66.27,0,7,12
"13824",408110,-5,63.2942,408,1,1,0,-0.869,1.63,7,1,64.39,0,6,13
"13825",408111,-5,63.2942,408,1,1,0,1.085,0.52,6,1,54.94,0,7,13
"13826",408112,-5,63.2942,408,1,1,0,-1.355,1.39,7,1,53.52,0,7,12
"13827",408113,-5,63.2942,408,1,1,0,1.772,0.99,7,1,58.27,0,6,11
"13828",408114,-5,0,408,1,1,0,-4,-4,-4,-4,50.88,-4,-4,10
"13829",408115,-5,32.0488,408,1,1,0,1.533,-0.2,2,1,64.36,0,7,9
"13830",408116,-5,63.2942,408,1,1,0,0.624,0.3,7,1,47,0,6,11
"13831",408118,-5,63.2942,408,1,1,0,0.333,0.98,7,1,65.49,0,6,11
"13832",408122,-5,63.2942,408,1,1,0,-9,-0.22,7,1,57.55,2,6,6
"13833",408123,-5,63.2942,408,1,1,0,0.105,0.68,7,1,68.04,1,7,7
"13834",408124,-5,63.2942,408,1,1,0,1.534,1.2,7,1,52.85,0,7,12
"13835",408125,-5,63.2942,408,1,1,1,-9,-0.11,7,1,59.64,1,5,11
"13836",408126,-5,63.2942,408,1,1,0,1.772,1.22,7,1,66.72,0,6,12
"13837",408127,-5,63.2942,408,1,1,0,0.333,0.76,7,1,63.87,0,7,10
"13838",408201,-5,65.7478,408,2,1,0,-9,-0.14,7,1,59.36,0,5,10
"13839",408202,-5,65.7478,408,2,1,0,-9,0.87,7,1,67.61,1,6,9
"13840",408203,-5,108.2916,408,2,1,0,-9,-0.1,3,1,47.08,0,5,10
"13841",408204,-5,0,408,2,1,0,-4,-4,-4,-4,37.79,-4,-4,12
"13842",408205,-5,65.7478,408,2,1,1,-9,1.37,7,1,57.34,1,5,12
"13843",408206,-5,65.7478,408,2,1,0,0.571,0.68,7,1,74.53,0,6,13
"13844",408207,-5,65.7478,408,2,1,0,-1.106,0.44,6,1,56.89,0,6,11
"13845",408208,-5,65.7478,408,2,1,0,-9,0.61,7,1,52.18,0,5,10
"13846",408209,-5,65.7478,408,2,1,0,-1.582,0.44,7,1,50.15,0,6,11
"13847",408210,-5,65.7478,408,2,1,0,0.095,0.26,7,1,60.35,0,6,11
"13848",408211,-5,44.3319,408,2,1,0,-9,0.4,2,1,53.13,2,5,11
"13849",408213,-5,65.7478,408,2,1,0,-1.621,0.6,7,1,56.5,0,5,12
"13850",408214,-5,65.7478,408,2,1,0,-0.63,0.08,7,1,65.19,1,6,10
"13851",408215,-5,18.4909,408,2,1,0,0.571,0.71,4,1,55.17,0,5,12
"13852",408216,-5,65.7478,408,2,1,0,0.82,0.21,7,1,54.85,0,5,8
"13853",408217,-5,65.7478,408,2,1,0,0.322,0.56,6,1,60.09,0,5,9
"13854",408218,-5,65.7478,408,2,1,0,-9,0.59,7,1,58.95,0,5,12
"13855",408222,-5,65.7478,408,2,1,0,1.03,1.28,7,1,49.13,0,-1,11
"13856",408223,-5,65.7478,408,2,1,0,-0.63,0.41,7,1,49.39,0,5,10
"13857",408224,-5,65.7478,408,2,1,0,1.534,0.95,7,1,53.53,1,7,10
"13858",408225,-5,65.7478,408,2,1,0,-0.63,0.63,7,1,52.77,0,5,11
"13859",408226,-5,65.7478,408,2,1,0,-9,-0.62,5,1,61.56,0,6,8
"13860",408227,-5,44.3319,408,2,1,0,-9,0.73,2,1,62.49,0,7,11
"13861",408228,-5,65.7478,408,2,1,98,-9,-0.37,7,1,53.5,-4,5,11
"13862",408229,-5,65.7478,408,2,1,0,1.772,0.68,7,1,69.91,0,6,13
"13863",408230,-5,65.7478,408,2,1,98,1.772,0.48,7,1,64.9,-4,6,12
"13864",408231,-5,65.7478,408,2,1,0,-0.365,0.73,7,1,61.01,0,6,12
"13865",409101,-5,83.2338,409,1,1,0,1.322,-0.09,3,2,35.8,1,6,9
"13866",409102,-5,84.4537,409,1,1,98,1.047,0.38,3,1,36.25,-4,5,11
"13867",409103,-5,83.2338,409,1,1,98,-9,0.21,3,2,40.19,-9,5,11
"13868",409104,-5,84.4537,409,1,1,1,-0.63,-0.06,3,1,33.13,1,7,9
"13869",409105,-5,83.2338,409,1,1,98,-9,-0.61,3,2,30.76,-9,3,6
"13870",409106,-5,84.4537,409,1,1,0,-9,1.07,3,1,50.38,2,5,10
"13871",409107,-5,83.2338,409,1,1,0,0.781,-0.16,3,2,41.16,1,5,8
"13872",409108,-5,84.4537,409,1,1,0,0.078,-0.86,3,1,38.71,2,-1,9
"13873",409109,-5,84.4537,409,1,1,1,-9,0.58,3,1,33.75,3,7,11
"13874",409110,-5,83.2338,409,1,1,98,-9,0.21,3,2,33.39,-9,6,8
"13875",409111,-5,84.4537,409,1,1,98,-1.08,-0.8,3,1,27.31,-9,3,9
"13876",409112,-5,84.4537,409,1,1,0,-1.084,0.13,3,1,26.95,0,7,9
"13877",409114,-5,83.2338,409,1,1,0,-9,-0.67,3,2,35.67,3,7,9
"13878",409201,-5,46.1026,409,2,1,0,0.078,0.61,7,2,51.39,0,5,11
"13879",409202,-5,46.4573,409,2,1,0,0.532,0.9,7,1,61.94,0,6,12
"13880",409203,-5,46.4573,409,2,1,0,0.056,1.14,7,1,71.35,0,5,9
"13881",409204,-5,46.1026,409,2,1,0,-0.63,0.97,7,2,55.54,0,6,13
"13882",409205,-5,24.2732,409,2,1,98,1.267,1.37,2,2,61,-4,6,11
"13883",409206,-5,46.4573,409,2,1,0,1.772,-0.52,7,1,57.47,0,7,7
"13884",409208,-5,46.4573,409,2,1,0,-0.116,1.08,7,1,59.25,0,6,12
"13885",409209,-5,46.1026,409,2,1,0,-0.63,0.17,7,2,52.54,1,7,9
"13886",409211,-5,46.4573,409,2,1,0,1.533,0.36,7,1,53.84,1,5,11
"13887",409212,-5,46.4573,409,2,1,1,1.533,0.85,7,1,62.2,1,7,10
"13888",409213,-5,24.5174,409,2,1,0,1.285,1.29,2,1,57.01,0,5,11
"13889",409215,-5,46.1026,409,2,1,0,-0.116,0.53,7,2,43.55,1,5,8
"13890",409216,-5,46.1026,409,2,1,0,-1.106,1.13,7,2,53.92,0,5,11
"13891",409217,-5,46.1026,409,2,1,98,-0.869,-0.57,7,2,51.51,-4,5,5
"13892",409218,-5,46.4573,409,2,1,0,0.121,-0.03,4,1,52.23,1,7,7
"13893",409219,-5,46.1026,409,2,1,98,-1.12,1.2,7,2,51.09,-4,6,13
"13894",409220,-5,46.1026,409,2,1,0,0.149,1.45,7,2,52.87,1,6,13
"13895",409221,-5,133.4697,409,2,1,0,-1.582,1.19,5,2,51.87,1,5,12
"13896",410101,-5,60.2121,410,1,1,0,0.571,1.04,7,1,56.47,0,5,12
"13897",410102,-5,58.7396,410,1,1,0,-9,0.82,7,2,50.16,1,7,11
"13898",410103,-5,10.1999,410,1,1,1,-9,-0.73,4,1,39.89,2,6,4
"13899",410104,-5,60.2121,410,1,1,0,-0.896,0.95,7,1,47.98,2,6,10
"13900",410105,-5,12.2096,410,1,1,98,-0.63,1.18,3,2,54.56,-4,7,10
"13901",410106,-5,0,410,1,1,0,-4,-4,-4,-4,61.06,-4,-4,10
"13902",410107,-5,60.2121,410,1,1,0,1.772,1.41,7,1,60.31,0,7,12
"13903",410108,-5,60.2121,410,1,1,0,-9,1.33,6,1,41.61,1,5,11
"13904",410109,-5,58.7396,410,1,1,0,-0.63,0.04,7,2,64.79,0,6,8
"13905",410110,-5,12.6473,410,1,1,1,-9,-0.3,3,1,41.46,2,5,8
"13906",410111,-5,60.2121,410,1,1,0,0.121,0.35,7,1,40.96,1,5,13
"13907",410112,-5,60.2121,410,1,1,0,-9,1.37,7,1,65.16,0,7,12
"13908",410113,-5,12.0567,410,1,1,98,1.35,0.7,6,2,70.9,-4,7,10
"13909",410114,-5,60.2121,410,1,1,0,1.533,1.19,7,1,59.57,0,-1,12
"13910",410115,-5,60.2121,410,1,1,0,-9,1.63,7,1,62.79,0,7,13
"13911",410116,-5,58.7396,410,1,1,1,-9,0.72,7,2,46.64,2,5,10
"13912",410117,-5,58.7396,410,1,1,0,1.772,1.22,7,2,56.07,0,5,12
"13913",410118,-5,12.2096,410,1,1,0,0.571,0.85,3,2,39.84,0,7,9
"13914",410119,-5,60.2121,410,1,1,0,1.322,1.48,7,1,58.47,1,7,12
"13915",410120,-5,60.2121,410,1,1,0,1.772,1.8,7,1,72.86,0,7,13
"13916",410121,-5,58.7396,410,1,1,1,-9,1.32,7,2,38.87,2,4,11
"13917",410122,-5,58.7396,410,1,1,0,1.267,-0.08,7,2,48.68,1,6,7
"13918",410123,-5,58.7396,410,1,1,98,-0.869,1.11,7,2,43.62,-4,5,11
"13919",410124,-5,58.7396,410,1,1,0,-1.106,1.45,7,2,54.94,0,7,13
"13920",410126,-5,60.2121,410,1,1,1,0.571,0.3,7,1,60.13,2,5,10
"13921",410127,-5,60.2121,410,1,1,0,1.055,1,7,1,79.84,0,6,11
"13922",410128,-5,12.2096,410,1,1,0,-9,-0.35,3,2,44.54,3,-1,6
"13923",410129,-5,58.7396,410,1,1,0,1.03,0.82,7,2,61.68,0,6,11
"13924",410130,-5,58.7396,410,1,1,0,-0.63,0.8,7,2,59.17,1,5,11
"13925",410131,-5,60.2121,410,1,1,0,0.571,1.06,7,1,39.84,0,3,12
"13926",410132,-5,12.0567,410,1,1,0,0.571,0.27,2,2,58.66,0,7,11
"13927",410133,-5,60.2121,410,1,1,0,-9,0.49,7,1,44.43,2,5,10
"13928",410134,-5,58.7396,410,1,1,0,-1.106,0.69,7,2,50.06,0,5,11
"13929",410135,-5,58.7396,410,1,1,0,0.068,1.07,7,2,59.29,1,7,10
"13930",410201,-5,54.5855,410,2,1,0,-9,0.87,6,1,53.57,0,7,10
"13931",410202,-5,54.2094,410,2,1,0,-1.106,-0.13,6,2,52.54,1,6,10
"13932",410203,-5,54.5855,410,2,1,0,-0.183,0.85,7,1,43.21,0,5,10
"13933",410204,-5,54.5855,410,2,1,0,-1.831,-0.22,7,1,63.63,0,7,11
"13934",410205,-5,54.5855,410,2,1,0,0.068,-0.08,7,1,59.08,0,5,10
"13935",410206,-5,54.2094,410,2,1,1,0.873,-1.15,7,2,36.31,3,6,13
"13936",410207,-5,54.2094,410,2,1,0,-1.143,-0.15,7,2,40.62,0,6,10
"13937",410208,-5,54.5855,410,2,1,0,0.571,-0.43,6,1,54,0,6,10
"13938",410209,-5,54.2094,410,2,1,0,-9,-0.24,7,2,34.76,1,5,8
"13939",410210,-5,54.2094,410,2,1,0,-9,1.68,7,2,45.78,2,7,4
"13940",410211,-5,54.5855,410,2,1,0,-9,-0.23,7,1,38.77,1,5,9
"13941",410212,-5,54.2094,410,2,1,0,1.772,0.72,7,2,50.85,0,6,10
"13942",410213,-5,54.5855,410,2,1,98,-0.159,0.24,7,1,37.2,-9,-1,12
"13943",410214,-5,54.2094,410,2,1,0,0.544,-0.95,7,2,52.11,2,6,8
"13944",410215,-5,54.2094,410,2,1,0,0.571,-0.71,7,2,61.32,1,7,9
"13945",410216,-5,54.2094,410,2,1,0,0.571,0.13,7,2,50.69,1,6,10
"13946",410217,-5,54.2094,410,2,1,1,-1.621,-0.45,7,2,40.41,2,3,9
"13947",410218,-5,54.5855,410,2,1,1,-0.63,-0.2,7,1,40.87,2,5,10
"13948",410219,-5,54.5855,410,2,1,98,0.571,0.45,7,1,54.34,-9,5,10
"13949",410220,-5,54.2094,410,2,1,0,-0.63,1.14,7,2,53.07,1,6,9
"13950",411103,-5,39.9688,411,1,1,0,-9,1.1,3,2,46.32,0,7,12
"13951",411104,-5,39.9688,411,1,1,98,-9,0.05,6,2,49.47,-4,6,5
"13952",411105,-5,39.9688,411,1,1,0,-9,0.8,3,2,45.85,-9,6,11
"13953",411106,-5,40.5392,411,1,1,98,0.121,1.05,3,1,43.8,-9,7,10
"13954",411107,-5,39.9688,411,1,1,0,1.772,0.54,3,2,55.99,1,7,7
"13955",411108,-5,40.5392,411,1,1,0,-9,0.7,6,1,48.66,2,7,11
"13956",411109,-5,40.5392,411,1,1,98,-9,-0.05,3,1,52.91,-9,6,6
"13957",411110,-5,39.9688,411,1,1,98,0.293,-0.52,3,2,37.11,-9,5,8
"13958",411111,-5,39.9688,411,1,1,0,-1.133,0.78,6,2,49.52,2,6,11
"13959",411112,-5,40.5392,411,1,1,98,-9,-1.1,3,1,50.53,-9,5,5
"13960",411113,-5,40.5392,411,1,1,98,-0.63,0.3,3,1,43.5,-4,5,10
"13961",411114,-5,40.5392,411,1,1,0,1.241,0.96,3,1,56.05,0,6,11
"13962",411116,-5,39.9688,411,1,1,0,-9,-0.09,3,2,52.29,0,6,10
"13963",411117,-5,40.5392,411,1,1,98,-9,-1.16,3,1,41.93,-9,7,7
"13964",411118,-5,40.5392,411,1,1,0,-9,0.6,3,1,53.5,1,5,11
"13965",411119,-5,40.5392,411,1,1,0,-9,1.15,3,1,50.75,1,5,11
"13966",411122,-5,39.9688,411,1,1,0,-9,-0.1,3,2,41.59,1,3,8
"13967",411123,-5,39.9688,411,1,1,0,-9,0.16,3,2,40.16,1,5,11
"13968",411125,-5,39.9688,411,1,1,0,-9,0.71,3,2,47.37,0,-1,11
"13969",411126,-5,39.9688,411,1,1,1,-9,-0.22,3,2,38.69,3,5,9
"13970",411127,-5,38.8079,411,1,1,98,-1.372,-1.23,4,1,57.43,-4,-1,8
"13971",411128,-5,40.5392,411,1,1,98,-0.63,-0.59,3,1,25.35,-4,7,5
"13972",411129,-5,39.9688,411,1,1,0,-9,-0.89,3,2,40.79,2,5,1
"13973",411130,-5,40.5392,411,1,1,98,-9,-0.03,3,1,41.49,-9,7,13
"13974",411131,-5,40.5392,411,1,1,98,-0.63,0.78,3,1,54.24,-9,5,12
"13975",411132,-5,38.8079,411,1,1,1,-9,-0.64,4,1,50.8,1,2,8
"13976",411161,-5,0,411,1,0,0,-8,-8,-8,-8,-8,-8,-8,11
"13977",411201,-5,40.4151,411,2,1,0,-0.144,1.22,7,2,51.1,1,7,12
"13978",411202,-5,40.4151,411,2,1,98,-0.116,0.96,7,2,49.66,-4,7,11
"13979",411203,-5,40.4151,411,2,1,0,-1.106,1.37,7,2,54.13,0,5,12
"13980",411204,-5,40.4151,411,2,1,0,-0.381,-0.06,7,2,58.75,1,6,9
"13981",411205,-5,40.4151,411,2,1,0,0.82,0.81,7,2,58.49,1,7,11
"13982",411206,-5,40.4151,411,2,1,98,-1.145,-0.42,7,2,40.68,-4,-1,10
"13983",411207,-5,40.4151,411,2,1,0,1.772,0.95,7,2,63.32,0,6,12
"13984",411208,-5,40.4151,411,2,1,0,0.332,1.15,7,2,51.02,0,7,13
"13985",411209,-5,62.6162,411,2,1,0,-0.381,0.47,3,2,58.17,1,7,7
"13986",411210,-5,40.4151,411,2,1,1,-0.392,0.99,7,2,46.08,1,5,11
"13987",411211,-5,40.4151,411,2,1,0,-0.867,1.37,7,2,53.04,1,5,12
"13988",411212,-5,40.4151,411,2,1,98,-0.647,0.75,7,2,42.76,-4,6,11
"13989",411213,-5,40.4151,411,2,1,98,-0.63,1.14,6,2,49.42,-4,5,9
"13990",411214,-5,40.4151,411,2,1,0,0.571,0.88,7,2,48.3,1,5,9
"13991",411215,-5,40.4151,411,2,1,0,-0.392,0.8,6,2,38.52,0,6,11
"13992",411216,-5,40.4151,411,2,1,0,-1.831,0.82,7,2,54.84,1,7,11
"13993",411217,-5,40.4151,411,2,1,0,1.772,1.13,7,2,46.31,0,7,13
"13994",411218,-5,40.4151,411,2,1,0,-0.841,-0.11,7,2,42.44,2,5,8
"13995",411219,-5,40.4151,411,2,1,0,1.533,-0.15,7,2,54.02,0,5,10
"13996",411220,-5,40.4151,411,2,1,1,-1.317,0.56,7,2,52.46,1,7,10
"13997",411221,-5,40.4151,411,2,1,97,-0.171,0.25,7,2,48.56,3,5,11
"13998",411222,-5,40.4151,411,2,1,0,-0.63,-0.02,7,2,51.51,1,5,11
"13999",411223,-5,40.4151,411,2,1,0,1.772,0.73,7,2,68.13,0,7,12
"14000",411224,-5,40.4151,411,2,1,1,-0.63,0.98,7,2,60.03,-9,7,11
"14001",411225,-5,40.4151,411,2,1,0,0.781,0.56,7,2,48.04,0,7,12
"14002",411226,-5,40.4151,411,2,1,0,-0.63,0.42,7,2,63.93,1,7,12
"14003",411227,-5,40.4151,411,2,1,1,-0.381,0.98,7,2,42.08,1,5,11
"14004",411228,-5,40.4151,411,2,1,0,-0.381,1.29,7,2,60.29,2,-1,11
"14005",412101,-5,56.087,412,1,1,98,-0.143,-0.49,7,2,49.02,-9,5,9
"14006",412102,-5,56.087,412,1,1,0,-1.582,0.59,7,2,51.63,1,5,12
"14007",412103,-5,56.087,412,1,1,0,-1.831,1.55,6,2,54.02,0,-1,10
"14008",412104,-5,56.087,412,1,1,0,0.571,-0.06,7,2,61.23,1,6,9
"14009",412105,-5,56.087,412,1,1,0,1.085,0.88,7,2,54.84,1,6,12
"14010",412106,-5,56.087,412,1,1,0,-9,0.18,7,2,53.8,0,5,11
"14011",412107,-5,56.087,412,1,1,98,-9,0.7,7,2,53.63,-4,7,10
"14012",412108,-5,56.087,412,1,1,0,-0.365,1.37,7,2,53.72,0,6,12
"14013",412109,-5,56.087,412,1,1,0,-9,1.3,7,2,61.2,-9,6,13
"14014",412110,-5,56.087,412,1,1,0,1.057,1.04,7,2,56.52,1,7,12
"14015",412111,-5,56.087,412,1,1,0,-0.116,1.1,7,2,49.88,0,5,12
"14016",412112,-5,56.087,412,1,1,0,1.772,0.92,7,2,66.17,1,7,12
"14017",412113,-5,56.087,412,1,1,0,0.332,0.86,7,2,60.59,0,6,11
"14018",412114,-5,56.087,412,1,1,0,-9,0.45,7,2,53.73,0,6,12
"14019",412115,-5,56.087,412,1,1,0,-9,0.05,7,2,56.46,0,6,10
"14020",412116,-5,56.087,412,1,1,0,0.571,-0.14,7,2,52.16,1,7,9
"14021",412117,-5,56.087,412,1,1,98,0.095,-0.16,7,2,60.45,-9,6,9
"14022",412118,-5,56.087,412,1,1,0,1.772,0.49,7,2,68.47,0,5,10
"14023",412119,-5,56.087,412,1,1,0,-1.831,0.66,7,2,52.72,1,7,11
"14024",412120,-5,56.087,412,1,1,0,-0.63,-0.24,7,2,57.74,0,7,9
"14025",412121,-5,56.087,412,1,1,0,-1.317,0.47,7,2,52.81,0,5,10
"14026",412122,-5,56.087,412,1,1,0,-9,1.04,7,2,59.89,2,6,12
"14027",412123,-5,56.087,412,1,1,0,-0.63,-0.25,7,2,59.95,-9,6,10
"14028",412124,-5,56.087,412,1,1,0,-9,-0.4,7,2,55.69,0,7,11
"14029",412201,-5,116.2036,412,2,1,0,1.267,0.92,7,1,54.93,1,6,12
"14030",412202,-5,115.5416,412,2,1,0,1.534,0.41,7,2,54.94,1,7,12
"14031",412203,-5,115.5416,412,2,1,0,0.781,0.41,7,2,68.1,1,5,12
"14032",412204,-5,115.5416,412,2,1,0,-9,0.41,7,2,56.81,1,5,12
"14033",412206,-5,115.5416,412,2,1,97,1.057,0.99,7,2,44.09,-9,5,13
"14034",412207,-5,116.2036,412,2,1,0,-1.106,0.65,7,1,57.88,0,6,11
"14035",412208,-5,115.5416,412,2,1,0,1.045,0.72,7,2,45.75,1,5,13
"14036",412209,-5,115.5416,412,2,1,0,-0.63,0.58,7,2,60.79,0,5,10
"14037",412210,-5,115.5416,412,2,1,0,0.529,1.05,7,2,49.28,0,5,10
"14038",412211,-5,116.2036,412,2,1,98,1.257,0.92,7,1,57.72,-9,6,12
"14039",412212,-5,116.2036,412,2,1,0,-0.841,0.95,7,1,51.88,0,6,13
"14040",412213,-5,116.2036,412,2,1,0,-0.841,1.13,7,1,68.94,0,6,13
"14041",412214,-5,116.2036,412,2,1,98,-0.63,1.41,7,1,51.29,-9,6,12
"14042",412215,-5,115.5416,412,2,1,0,0.322,0.46,7,2,58.47,1,5,12
"14043",412216,-5,115.5416,412,2,1,0,-0.42,0.83,7,2,69.12,0,5,9
"14044",412217,-5,116.2036,412,2,1,0,1.772,0.99,5,1,67.79,1,5,11
"14045",413101,-5,102.7524,413,1,1,0,-1.106,0.81,7,1,50.68,0,6,12
"14046",413103,-5,102.7524,413,1,1,0,-0.63,1.02,7,1,58.85,0,7,12
"14047",413104,-5,102.7524,413,1,1,0,-9,0.32,7,1,53.82,1,5,11
"14048",413106,-5,102.7524,413,1,1,0,0.571,0.92,7,1,59.72,0,-1,11
"14049",413107,-5,63.2595,413,1,1,98,0.332,1.37,5,1,55.98,-4,6,12
"14050",413108,-5,102.7524,413,1,1,0,1.772,0.45,7,1,55.94,0,7,10
"14051",413109,-5,102.7524,413,1,1,0,-0.365,0.92,7,1,52.3,1,6,12
"14052",413111,-5,102.7524,413,1,1,0,-1.592,0.67,7,1,53.98,0,5,10
"14053",413112,-5,102.7524,413,1,1,0,1.047,0.75,7,1,59.58,1,7,12
"14054",413114,-5,102.7524,413,1,1,0,-0.101,0.1,7,1,50.21,1,5,12
"14055",413115,-5,59.0612,413,1,1,0,1.506,0.44,7,1,55.13,0,6,10
"14056",413117,-5,102.7524,413,1,1,0,-0.63,0.61,7,1,50.37,2,5,9
"14057",413118,-5,102.7524,413,1,1,0,0.836,0.47,7,1,52.7,2,6,11
"14058",413119,-5,102.7524,413,1,1,0,-0.116,1.45,7,1,67.64,0,5,13
"14059",413201,-5,76.9802,413,2,1,0,-9,1.15,7,1,55.7,0,7,10
"14060",413202,-5,38.8942,413,2,1,0,-1.621,-0.07,3,2,48.31,0,6,10
"14061",413203,-5,76.5752,413,2,1,0,0.609,0.84,7,2,43.89,1,5,11
"14062",413204,-5,76.9802,413,2,1,98,-0.869,-0.68,7,1,49.35,-9,5,10
"14063",413205,-5,76.9802,413,2,1,0,1.772,0.63,7,1,57.39,0,6,11
"14064",413206,-5,76.9802,413,2,1,0,0.068,1.63,7,1,63.57,0,7,13
"14065",413207,-5,76.9802,413,2,1,0,-0.659,0.05,7,1,50.95,1,7,8
"14066",413209,-5,76.9802,413,2,1,0,0.322,0.2,7,1,51.8,0,5,9
"14067",414101,-5,49.8286,414,1,1,98,1.057,-0.92,2,2,62.09,-9,5,10
"14068",414102,-5,27.5125,414,1,1,0,1.772,1,4,1,54.29,0,6,10
"14069",414103,-5,120.9733,414,1,1,0,-0.63,0.95,7,2,57.32,1,5,13
