STU_ID,BIPOC,FEMALE,X1TXMTSCOR,X1SES,X1MTHID,X1MTHUTI,X1MTHEFF
29558,1,1, , , , , 
29562,1,1,49.4231,.0232,0,.9,.1
29566,0,1,62.7687,-.0698,.6,.67,.1
29572,0,1,52.964,-.4103,.6,-.13,-.56
29573,1,1,63.618,.4924,.6,-.13, 
29578,1,1,46.6208,.3709,-1.73,1.31,-1.41
29582,1,0,36.2603,-.9293,.6,-.3,-.58
29583,1,0,57.6541,.7325,1.19,.67,-1.14
29584,0,0,47.7846,.3325,-1.73,-.13,-2.09
29591,1,0,64.2085,.5367,1.76, , 
29592,1,0,48.801,.3659,-.53, , 
29593,0,0,38.602,-.4157,-1.73,-.76,-1
29594,1,1,46.3061,-.5088,-1.16,1.31,-.17
29597,0,1,62.8694,.5889,.03, , 
29603,0,1,50.0789,-.8285,.6,1.31,1.34
29605,0,0,40.4356,-.2442,-1.16,1.31,.1
29608,1,1,58.9707,1.4156,-.57,-.93,.38
29609,0,0,50.1562,.3355,-.57,-1.1,.1
29610,0,1,54.074,.2941,-.57, ,-.17
29616,1,0,48.0516,.0153,.6,1.31,-.17
29618,1,1,39.4506,.5148,-1.13, , 
29621,0,0,41.3862,-1.0215,-.57,.34,-.17
29623,0,0,47.62,.0521,-.57,1.31,1.62
29629,1,1,46.1069,.179,0,1.31,-.17
29632,0,1,45.2782,-.8561,-1.13,-.7,.1
29637,0,1,46.7606,-.4129,.6,-.3,1.62
29640,0,0,70.5334,1.1252,1.76,.11,1.62
29641,0,0,60.0714,.3551,.6,-.3,.1
29647,0,1,47.0604,.4601,-.6,1.31,.94
29648,0,1,39.3099,.8453,-1.73,-1.74,-2.53
29653,0,1,56.3658,1.4787,.6,.27,-.17
29654,1,0,69.765,1.1419,.6,-.3,.1
29659, ,1, , , , , 
29668,1,0,55.6505,-1.0862,.63,-.3,.1
29672,0,0,47.8695,-.2015,0,.27,.56
29674,0,0,57.2366,.2764,1.76,1.31,1.62
29675,0,1,40.457,-.735,.6,1.31,.27
29681,0,1,57.8629,1.2754,1.19,-.7,.78
29694,0,1,32.7672,-.3822,-1.73,-2.53,-.97
29701,1,1,43.2011,-1.0772,.03,.11,-.29
29704,1,1,60.6026,.2344,0,.27,.1
29713,1,1,41.5525,-.3032,.6,-.3,.1
29715,0,1,57.596,.0945,-.57,-.7,-1.29
29727,0,0,54.0918,1.181,.6,-.7,.1
29730,0,0,42.3016,.4516,-1.73,-2.24,.1
29732,1,0,57.2978,.6496,0,-.47,1.62
29741,0,0,67.0053,.1461,1.76,-.3,1.62
29745,1,0,61.7193,.0187,0,-.13,.1
29751,1,0,26.0061,.8902,-.57, , 
29752,0,1,51.7705,.3246,.6,-.13,.1
29756,0,1,44.2366,-.0412,0,1.31,-1.02
29760,1,1,43.9549,-.5628,1.76,1.31,1.07
29764, ,1, , , , , 
29776,1,0,48.7234,-.6714,0,.9,.55
29782,0,0,50.9306,.5032,1.76,.27,1.62
29785,0,1,53.3065,.0168,.6,1.31,-.17
29786,0,1,64.6176,.6544,-1.13,-1.33,-1.68
29788,1,1,48.6653,.0014,.6,1.31,.1
29790,0,1,48.2927,.0469,.6,.27,.1
29792,1,1,49.9072,-.2591,-.57,-1.33,-.58
29794,0,1,63.7224,2.1492,.03,-.93,-.58
29805,1,1,61.7587,-.0537,.6,.5,1.62
29806,0,1, , , , , 
29807,0,0,48.5645,.2647,.6,.1,.1
29813,0,1,56.0603,1.1169,0,1.31,1.34
29821,0,1,53.3542,2.006,-1.73,-1.74,-1.41
29826,1,0,75.7764,.7182,1.76,.9,1.34
29828,1,1,49.3424,-.6004,.6,1.31,1.34
29834,0,0,67.0333,.0705,.6,.27,-.17
29839,0,0,51.8305,.0835,1.76,.27,1.62
29840,1,1, , , , , 
29850,0,1,46.4497,-.1431,-.57,.9,-.58
29857,1,1,42.7097,-.1664,.6,-.3,-.17
29859,1,1,48.0604,-1.3682,-1.73,.34,.1
29867,0,1,34.4115,-1.3077,-1.13,1.31,-2.92
29870,1,1,67.8416,.1662,.56,1.31,1.62
29871,1,0,62.16,-.3347,1.76,.9,1.62
29872,1,1, , , , , 
29880,1,0,38.2156,-.9861,.6,.34,-.3
29885,1,1,51.6491,.8313,.03,1.31,1.23
29889,1,0,61.5234,.5848,.03,-.7,.1
29890,1,1, , , , , 
29892,0,0,58.0982,1.0708,.6,-.13,1.62
29899,1,1,50.3511,.1079,0,-.3,-.17
29904,0,1,56.4056,.2899,0,.9,1.34
29906,0,0,50.7209,-.2523,.6,-.3,1.62
29911,0,0,53.2851,1.022,1.76,.9,.55
29912,0,1,47.2776,-.9638,.6,-.7,-.17
29913,0,0,45.906,.0332,-.57,-.3,-.97
29918,1,0,34.2549,-1.5675,.6,1.31,1.34
29919, ,1, , , , , 
29920,0,0,50.274,-.5628,0,-.13,.27
29931,0,0,56.0605,-.0822,1.19,.34,.1
29933, ,0, , , , , 
29934,1,1,54.1852,.5374,-.57,-.3,-.97
29935,1,0,35.6389,-.6094,-.57,-.3,-.56
29944,0,0,63.5348,.5511,1.76,.9,.51
29948,1,0,51.3434,-1.6616,-.57,-.3, 
29953,0,1,61.4551,-.1528,1.76,.34,.94
29954,0,0,54.1611,.459,.6,-.3,.1
29958,1,1,50.1889,-1.1364,.6,-.3,.1
29962,1,0,31.0639,-1.0772,.6,-.87,.1
29964,1,0,46.9911,.27,-1.16,-.3,-2.09
29966,0,0,47.7629,-.0199,-.57,-.3,-1.41
29967,0,0,61.4595,.0989,.6,.27,1.62
29970,0,1,48.2589,-.4232,-1.73,-1.33,-.97
29974,0,1,44.5725,1.35,-.57,-.7,-.17
29980,1,0,60.9451,1.1337,0,-.7,-.3
29983,0,1, , , , , 
29984,0,0,59.1986,-.0327,.6,.27,1.62
29985,1,1,39.5327,1.2199,-.57,.27,.1
29986,0,0,49.046,.8563,-.57,.67,-.58
29987,0,0,57.4302,1.2038,-.57,1.31,-.17
29991,0,1,51.0772,-.8412,.6,1.31,.1
29999,1,1,44.8383,-.5465,-1.73,-.3,-1.41
30009,1,1,67.9196,1.4279,.6,.9,.1
30019,1,1,71.2096,.018,1.16,.9,1.62
30020,1,1,71.0725,.3282,.6,.27,1.34
30022,0,0,44.8371,.366,.6,.9,.1
30023,0,1,50.5747,-.4342,.6,-.3,.1
30024,1,1,31.1366,-.6592,0,.9,-.86
30027,0,0,43.6745,-.157,-1.13,1.31,-1.76
30030,0,1,27.8943,-.6032,.6,.9,.94
30032,0,1,60.6783,-.1864,1.76,.9,1.34
30036, ,0, , , , , 
30037,0,1,39.0771,-.203,-.57, , 
30042,1,1,60.0864,-.6338,.03,-.3,.1
30044,1,1,49.7887,.0872,.6,.27,.1
30057,1,1,52.1749,-1.3184,1.76,1.31,-.34
30058,1,1,41.2097,-1.3077,-1.16,-.3,-2.09
30059,1,0,65.552,1.1487,.6,-.87,.55
30063,1,1,49.2272,-1.1153,.6, , 
30064,0,1,53.7238,-.7412,-.57,1.31,-1.41
30066,1,1,41.2314,.1172,-.57,.9,-2.09
30067,0,0,45.919,1.0553,-1.16,-.3,.22
30074,1,1,29.5763,.0885, ,-.3, 
30075,1,1,40.202,-.3576,-1.13,-1.33,-2.48
30077,1,0,57.336,.4781,.6,.27,-.17
30082,1,0,53.0526,.2697,-1.13,-.36,-.56
30087,1,0,49.7956,-.1011,.6, , 
30091,1,1,44.5696,.1473,-1.73,.67,-.61
30097,0,0,63.6656,.8961,1.19,-.3,1.34
30103,0,0,30.3892,-.3332,-1.73,-.3,-1.41
30104,0,0,38.3871,.94,-1.73, , 
30118,0,0,41.9565,-.4029,0,-.3,-.56
30119,0,0,62.2915,.6165,-.6,-.3,-.17
30128,0,0,37.2308,.1444,.6, ,.95
30134, ,1, , , , , 
30137,1,0,53.5504,-.3882,.6, , 
30142,1,0,44.9218,-.9659,.03, , 
30146,0,0,64.9591,.6427,.03,-.7,.1
30147,1,1,33.4578,-.7161,0,1.31,-1.14
30149,0,1,69.6681,-1.3682,1.76,.9,1.62
30150,1,1,61.8813,.4073,1.76,-.3,1.62
30151,0,0,47.5037,1.0427,-.57,-.3,-.97
30157, ,1, , , , , 
30159,0,1,50.7023,-.3689,-1.73,-.99,.1
30161,0,1,44.8803,-.3249,-1.73,1.31,.49
30173,0,0,55.0298,1.2485,-.53,-.7,-.3
30175,0,0,61.4279,1.4206,1.16,.74,.1
30179,0,1,57.4318,.6427,-.57,-.13,-.3
30180,0,1,31.6653,-.1777,-.57,-.7,-.75
30181,1,1,60.2919,-.2952,1.76,-.13,1.34
30182,1,0,77.0239,.7126,1.76,1.31,1.62
30187,0,1,52.3495,.6951,.6,.27,-.17
30191,0,1,35.8847,-.4211,0,-.3,.1
30192,0,0,37.3933,.085,1.76,1.31,.9
30199,1,1,38.7118,-.9072,-1.73,.27,-2.04
30201,0,0,47.8774,-.8203,.6, , 
30202,1,1,50.0129,-.3342,.06,.1,-1.41
30206,0,1,41.945,.2929,-1.73,-1.1,-2.92
30210,0,1,40.8931,-.5973,-1.73,-.7,-2.07
30215,0,0,57.7503,-.7077,1.76, , 
30219,0,0,45.6262,-.5985,1.76,1.31,1.62
30235,1,1,37.6025,-.3852,-.57,.9, 
30238, ,1, , , , , 
30239,1,1,52.3732,-.056,.6,-.3,-.58
30241,1,0,45.3576,-.7197,-1.73,.11,1.23
30246,0,1,51.7314,.4548,.03,.27,-.17
30249,1,0, , , , , 
30258,1,1,60.7473,-.6333,-.03,.27,.1
30267,0,1, , , , , 
30279,1,1,62.6917,.3244,.6,-1.33,-.17
30282,1,1,51.3521,.4413,1.19,1.31,.1
30283,0,0,34.4657,.0747,-.57,-1.33,-.56
30287,0,1,59.0155,.1173,.6,.5,.49
30289,0,1,42.9441,-.0897,-1.73,-.3,-.29
30291,0,0,64.2757,.5138,1.76,-.3,1.62
30297,0,1,34.8917,-.4274,-.57,.5,.1
30305,0,0,63.7657,.2582,1.76,.34,1.62
30310,1,0,64.0597,.7814,-.57,1.31,-1.68
30312,0,1,54.4549,.2926,-1.16,.9,.55
30316,0,0,53.8146,-.4348,1.76,-.3,1.23
30321,0,0,49.3402,.9873,.03,.9,.55
30322,1,0,56.2505,.3743,-1.73,-1.1,.1
30324,1,1,58.3949,.6208,.6,.27,.1
30329,1,0, , , , , 
30333,0,1,59.8201,-.4046,.03,-1.1,-.17
30341,0,0,59.9572,.1977,1.76,-.3,1.23
30344,1,1,45.9927,-1.2553,.6,-.3,.1
30348,1,0,58.3021,-.3194,1.16, , 
30349,0,0, , , , , 
30352,1,0,60.1541,.5273,.6,-.3,1.62
30355,0,0,48.0762,1.2293,0,-1.33,-1.14
30357,1,1,37.8966,-1.4778,.03, , 
30360,1,1,48.2319,.634,-1.73,-1.9,-2.12
30363,0,1,54.7909,.2929,.6,-.7,.1
30364,1,0,50.7568,-.4624,-1.73,-1.1,-.17
30365,1,1,53.3024,.3092,1.16,.5,1.62
30366,0,0,51.8371,.107, ,.67,1.62
30367,0,0,70.2027,.3904,1.76,1.31,1.62
30371,1,0,72.7212,.8195,1.76,-.7,.9
30372,0,1,50.1325,.7423,.6,.5,.95
30373,1,0,58.6768,-.2569,.6,-.3,.51
30375,1,0,51.8729,-1.5501,1.76,1.31,1.62
30376,1,1,27.7621,-.5512,-1.73,1.31,1.62
30377,0,1,52.1492,-.1961,-1.16,-1.33,-.17
30380,1,0,51.2785,-.2826,-.57,.1,-.58
30386,0,0,37.2249,-1.1272,-.57,-.3,.1
30388,0,0,37.8007,-.6342,.6,-.3,.1
30389,1,0,50.5489,1.4795,.03,.9,-.56
30390,1,0,50.529,-1.4641,-.57,-.87,-.17
30391,1,1,63.8121,2.3923,.6,-2.94,1.62
30394,0,1,48.2851,-.0095,-1.16,-1.33,-1.71
30397,0,0,30.4572,-.1022,-.57,-.3,.1
30412, ,1, , , , , 
30419,1,1,41.2831,-.2326,-1.16,-1.4,-.58
30422,0,1,46.5228,-.9952,.6,1.31,.1
30428,0,0,45.3218,.664,-.57,.5,.1
30430,0,0,49.4574,.2221,.63,-.7,-.17
30432,0,1,58.7545,.35,0,-1.74,-.17
30443,0,1,52.9473,.4193,1.76,1.31,1.34
30444,1,1,34.861,-1.3076,-1.73,-1.1,-1.41
30447,0,0,57.8724,1.3318,-1.16,.27,-.58
30449,0,0,64.1825,.4191,0,-.3,.1
30452,0,0,37.3979,-.3006,-.57, , 
30458, ,1, , , , , 
30460,0,1,61.5374,.7285,.6,.67,.1
30461,1,1,62.2454,1.3293,0,-.3,-.17
30464,0,0,55.2566,.5253,.03,-1.33,-.97
30466,1,1,46.1838,.2197,-1.73,-.93,-1.14
30474,1,0,50.1188,.042,.03,-.13,-.17
30476,1,1,31.2684,-.6333,.03, , 
30478,1,0, , , , , 
30479,0,0,62.137,.4151,1.76,.27,1.62
30483,0,1,58.0742,.1958,.6,-.13,-.83
30486,0,1,42.553,.0363,-.57,1.31,-1.41
30491,0,1,65.2451,-.9551,1.76,.27,-.17
30493,1,1,39.7723,-.7559,-1.13,-2.94,-2.92
30496,1,1,51.241,-.7329,-.57, , 
30504, ,1, , , , , 
30505,0,0, , , , , 
30507,0,0,52.5228,-.2179,1.19,.9,1.62
30509,0,1,45.233,-.2178,-1.73,-.7,-.85
30516,1,0,59.9337,.5887,-.57,-.3,-.58
30520,0,1,49.406,-.2233,1.19,-.13,1.62
30523,1,1,45.3726,-.7264,-.57,-.7,-1.41
30529,1,1,66.3093,.2344,-.53,.27,.55
30536,0,0,67.6974,1.97,-.57,-.3,-.07
30537,1,0,72.1218,.9298,1.76,-.13,.82
30541,0,1,36.2434,1.2942,.03,-.76,-1.02
30554,0,0,46.7554,-.594,1.76,.67,.78
30555,1,0,42.8188,.4202,0,-.13,.94
30561,0,0,49.9529,.0842,1.16,.9,1.62
30562,0,0,69.2319,-.5628,.6,-.3,1.62
30565,0,0,58.573,.0027,-.57,-.7,-.29
30566,1,0,45.5872,-1.4438,0,.27,.1
30582,0,0,40.9298,.9862,-1.13, , 
30594,0,0,61.0772,1.3729,.6,-.7,-.17
30596,1,0,63.6403,1.2796,.6,-.7,1.62
30597,1,1,58.1499,.2419,-1.73,-1.9,-2.92
30600, ,1, , , , , 
30601,0,1,48.6096,.1943,-.57,-.7,-.56
30609,0,1,28.6669,.2966,.6, , 
30612,0,0,45.8239,1.2556,-.57,1.31,-.29
30613,1,0,77.0239,1.7983,1.19,-.36,1.62
30616,0,0,29.2605,-.6927,-1.73,-1.33,-.97
30617,1,0,51.0796,-.0161,.6,-.23,.1
30618,0,1,42.2843,.0621,1.16,.9,.95
30629,0,1,44.7611,-.9685,-1.13, ,-2.92
30632,0,0,46.0615,-.4368,-.57,-.93,.1
30634,1,1,48.4264,-.1734,-.57, , 
30635,1,0,59.6927,-.7152,-.57,1.31,1.34
30645,1,0,76.2142,-.7161,1.76,1.31,1.62
30646,0,0,54.4491,.5764,0,-1.33,.8
30647,0,0,42.9999,-.735,-1.13,-.3,-1.68
30649,1,1, , , , , 
30659,1,1, , , , , 
30662,1,0,42.9991,.1563,.6,.11,-1.58
30665,0,1,49.9271,-.6321,.6,-.7,.1
30669,0,1,48.1055,.2124,0,-1.74,-1.02
30671,1,0,44.5104,-.3099,-.57, , 
30676,0,1,45.9431,.9295,-.57,-.3,.22
30680,1,0,60.6636,-.9443,1.19,-1.1,-.56
30685,1,1,47.7296,-.4002,-.53,1.31,-.17
30690,1,0,37.0038,-1.7157,.03,.34,-.34
30695,0,0,58.3996,.1633,1.19,-1.1,-.17
30704,1,1,47.2207,2.1038,-1.16,.5,-1.41
30712,0,0, , , , , 
30731,1,0,48.7902,-.3922,-.57,1.31,.1
30732,1,1,40.3811,-.3069,-1.73,-2.7,-.97
30735,0,1,65.816,-.8157,.6,-.3,-.17
30737,1,0,50.0144,.3127,-1.16,1.31,.1
30743,1,1,56.0474,.3157,1.19,.74,1.34
30750,0,1,49.3,-.7062,0,.9,.95
30753,0,0,65.5868,2.3628,1.19,-.3,.1
30754,1,0,35.7564,-.3633,1.76,1.31,1.62
30762,1,1,61.2874,.4474,.6, , 
30763,1,0,42.6112,-.3516,.6,.9,.95
30770,0,1,62.152,1.0467,-1.13,-.3,-.17
30773,1,1,42.9256,.8512,-1.73,1.31,-1.41
30776,1,1,44.0627,-1.0418,.6, , 
30778,0,0,46.7735,.1236,-1.16,-.3,.1
30784,0,1,47.8846,.3983,.6, , 
30786,0,0,66.798,.5934,1.16,-.7,.1
30788,1,0,48.7082,-.5189,.56,1.31,.1
30794,0,1,48.1835,1.0487,.6,.9,.1
30795,0,0,27.223,-.3238,-1.73, , 
30799,0,1,47.8633,-.482,-.57,.27,-.58
30808,0,1,37.0688,-.1142,0,-.53,.1
30811,0,0,44.7713,-.4798,.6,-.3,-1
30814,1,1,50.1415,-.7264,.03,.67,.1
30816,0,0,37.3055,-.3199,-1.73,-.3,-1.68
30820,0,0,40.9796,-.7264,-1.73,-.7,-.69
30826,0,1,30.7271,-.5628,.6,1.31,.49
30827,0,1,48.052,-1.0862,-.57,-.3,-.17
30828,0,1,52.3242,.4466,.03,-1.33,1.62
30830,0,1,44.0756,.0219,0,.9,-.3
30831, ,0, , , , , 
30832,0,1,60.05,.3652,-.57,-1.27,-1.68
30834,0,0,38.5792,-.0095,-1.73,.27,-1.41
30841,1,0, , , , , 
30847, ,0, , , , , 
30849,1,0,45.7007,-.9668,-.57,-.36,-.17
30855,0,1,54.3755,.196,1.76,1.31,.14
30862,1,1,39.4744,-.2402,-.57,.34,-1.41
30864,1,1,68.2951,-.095,1.76,1.31,1.62
30869,0,1,45.7161,.3221,-.57,.27,-.69
30871,0,1,51.8007,.4081,.03,.27,.1
30875,0,0,44.0444,-.3465,-.57,-.93,-1
30878,0,0,52.9845,.0507,-.57,-.3,-1.68
30882,0,0,65.8881,.7983,.6,-.3,.77
30884,1,1, , , , , 
30888,1,1,77.0671,2.3122,1.76,1.31,1.21
30889,0,1,57.282,1.2984,.6,-1.33,.1
30890,1,1, , , , , 
30893,1,1,49.9291,1.012,-.57,-.3,.1
30895,1,0,66.2951,.6847,1.76,.74,.95
30896,0,0,68.9505,.0655,1.76,-.3,1.62
30900,0,1,62.2262,1.3683,1.19,-.13,1.34
30902,1,0,52.5282,-.1027,.6,-.7,-1
30905,0,1,52.8501,.1753,1.16,.11,.95
30912,1,1,51.4435,.0512,0, ,.1
30914,0,0,56.3494,.2136,0,.9,.1
30915,0,0,27.3987,-.819,-.57,-1.96,-1.82
30917,0,0,50.1303,-.6232,.6,-.3,.1
30918,0,1,65.9713,-.3021,.6,-.13,1.34
30920,0,0,49.994,.7938,-1.73,-.93,-.17
30921,0,0,44.1314,-.487,-1.73,.27,-1.41
30927,0,0,50.7516,-.1442,-.57,-.3,-.17
30932,0,0,57.8791,.6929,1.76,1.31,.51
30936,0,1,58.8805,-.0138,1.19,.9,.1
30938,1,1,74.6884,1.105,1.19,.9,-.75
30941,1,0, , , , , 
30945,0,0,52.8851,1.3658,.6,1.31,1.21
30947,1,0,37.44,-1.1135,-.57,.11,-.83
30952,0,0, , , , , 
30959,1,1,66.8721,.7312,.03,-.7,.22
30961,1,1,41.7563,-.8455,-.57,.9,-.17
30962,0,0,55.2405,-.4763,1.76,1.31,1.62
30966,1,1,39.1132,-.8777, ,1.31,.66
30968,1,0,61.3294,-.6189,.6,-.3,.1
30974,0,1,48.1913,-.561,-.57,.27,-.56
30976,0,1,47.3302,.1775,-.57,-1.33,-1.41
30978,0,0,44.183,.5855,-.57,-1.33,-.17
30989,0,1,41.6349,-1.0541,-1.73,-.93,.1
30993,0,1,66.4453,-.7077,-.57,-.93,-1.41
30995, ,0, , , , , 
31003,1,0,38.8452,-.4728,-1.73,-.7,-.29
31005,0,1,52.5598,.7558,.6,-.3,.51
31006,1,0,49.9817,-.1241,.6,.27,.55
31013,0,1,50.4674,-.1449,-.57,-.7,-1.41
31019,1,1,54.4334,-.0145,1.16,.27,.55
31026,1,0,50.3667,-.7426,0, , 
31027,1,1,72.71,.858,1.19,-.7,1.21
31040,0,0,63.0715,-.6949,1.76,-1.74,.1
31044,1,1,65.2455,-1.0772,1.76,1.31,1.62
31050,0,0,36.2952,-.6345,-1.73,-.3,-.29
31051,0,0,48.0546,1.0248,-.57,-.3,.1
31057,1,0,40.2338,-1.1595,.03,1.31,-1.05
31063,1,0,52.3919,-.3317,.6, , 
31064,0,0,39.0337,-.2302,-1.73,-.3,-.97
31068,0,1,56.2103,1.4682,.6,.9,.1
31071,1,0,72.9511,-.4551,1.76,1.31,.94
31072,1,1,51.2233,.4324,-.57,.27,.1
31074,0,1,50.9469,-.4321,0,-.7,-.17
31081,0,0,47.4817,-.9468,-1.13,-.7,-1.41
31082,1,0,29.8211,-.394,-1.73,1.31,-2.92
31084,1,0,58.4426,-.4006,.6,-.7,-.56
31086, ,0, , , , , 
31091,1,0,58.0837,1.0943,1.76,1.31,1.62
31093,1,0,65.1666,-.8248,1.16,.9,.94
31095,1,0,48.0074,-.2129,.6,.9,1.62
31098,0,0,29.8001,-1.3048,.6,-.3,.1
31101,0,0,52.3703,.1382,0, , 
31103,0,1,57.7988,1.3996,0,-.3,-.3
31113,0,1,38.1115,.5503,0,-.3, 
31114,1,0,40.7305,-.0208,.03, , 
31117,0,1,49.5446,-.2318,0,-1.33,-1.14
31118, ,1, , , , , 
31123,0,0,47.7503,-1.5735,.6, , 
31130,1,0, , , , , 
31131,1,1,53.0852,.2124,1.76,-.93,1.21
31135,0,1,59.7347,.1543,.63,-2.94,.1
31138,1,1,43.3488,-1.134,-.53,.9,-.85
31140,0,0,43.2599,.2124,.03,1.31,-.58
31144,1,1, , , , , 
31146,1,0,50.1243,.1936,-1.73,-.7,-1.68
31149,1,1,47.8289,-.1664,-.57,-1.33,-2.07
31156,1,0,34.9066,-.8861,-.57,1.31,-.17
31159,0,0,60.1969,1.3854,-.57,1.31,.1
31161,0,0,51.8854,.5744,0,.11,.1
31165,0,1,64.9272,.8851,.03,1.31,.51
31172,1,1,59.7642,.159,.03,-.13,-.17
31173,0,0,55.0101,-.5089,0,.9,.1
31176,1,1, , , , , 
31180,0,1,49.1322,.3982,-.57,.9,.1
31186,0,1,52.5046,.4531,.56,1.31,1.62
31193,1,1,70.8671,.9542,1.76,1.31,1.34
31198,0,1,57.555,-.3348,-.57,-.3,-.3
31200,1,0,42.3887,-.0738,1.76,1.31,.16
31212,0,1,38.9126,-.2862,-1.73,-1.96,-1.41
31215,0,0,36.5363,-.2978,.6,.27,.1
31223,1,1,51.3605,-.9992,1.16,.9,-1.41
31226,0,0,47.1597,-.6781,-.57,-.3,.1
31236,0,0,64.038,.9938,-.57,-.3,.27
31238,1,1,74.0235,.7843,1.76,.5,.1
31244,1,1,37.8542,.0357,1.19,.9,.1
31250,0,1,46.9571,.2155,0,1.31,1.62
31251,0,1,55.9296,1.082,.03,-1.27,-1.14
31253,1,0,46.7412,.4031,.03,1.31,.1
31255,0,0,61.1076,.3469,.6, , 
31257,0,0,63.482,2.4542,.56,.27,1.62
31261,0,1,59.0448,-.2251,-1.73,.9,.1
31268,0,1,54.7255,-.0649,.6,.27,.51
31272,1,1,56.7726,1.9452,-.57,-1.33,-.17
31273,1,0,39.2109,-.8412,.6,1.31,.94
31275,1,0,62.6263,-.7751,.03,1.31,-.58
31276,0,1,44.0001,-.6426,-1.13,.9,-1.68
31283, ,0, , , , , 
31286,0,0,42.3113,-.1474,-1.16,-.7,-.29
31292,0,1,43.6395,.5811,-1.73,1.31,1.34
31294,1,1,39.2107,-.4522,0,1.31, 
31305,1,0,62.4145,.083,.6,-.93,.95
31307,0,1,48.059,.4419,-.57,1.31,-.29
31309,1,0,27.2254,-.7943,-.57,.9,-.56
31313,0,0,60.7083,1.0671,.6,-.13,.1
31317,0,0,59.5712,-.2807,.6,1.31,1.62
31318,1,1,45.2859,-.8408,.6,-.3,-.17
31324,0,0,57.2291,.5381,.6,-.3,.1
31325,0,0,53.5614,-.3596,-.57,1.31,1.62
31333,0,0,54.2384,-.4542,0,.11,-.73
31335,0,0,73.5592,1.2666,1.76,-.13,1.62
31338,1,1,27.8047,-.2615,0,-.3,-.97
31344,0,0,48.3267,.405,.6,-.3,-.17
31345,0,0,59.955,.9774,-.57,.27,.1
31348,1,0,53.0295,.5737,0,-.3,-.69
31349,1,0,45.5085,-.2302,.6,1.31,.78
31351,0,0,46.6112,.2863,.03,-.3,-1.41
31365,1,1,54.2012,-1.0442,.6,-.3,-.3
31371,1,0, , , , , 
31373,0,0,65.1053,.7438,.6,.27,.55
31374,0,0,66.394,.8092,.6,-.3,.1
31378,0,0,38.7842,-.3332,-.57,-1.5,-.56
31379,0,1,36.1184,.1684,-1.73,-.93,-1.41
31380,1,0,31.6009,-1.3329,-.57,-3.1,-.29
31383,0,1,64.026,-.8837,.6,-1.33,.1
31388,1,0,38.2582,-.7325,-.57,-.3,-1.41
31394,1,1,44.2556,.1382,.03,-.76,-1.02
31399,0,0,57.6939,.7533,1.76,.9,1.62
31404,0,0,57.3136,.7714,.6, ,.1
31406,1,1,51.0634,-.3178,.6,-.7,.1
31407,1,0,45.4453,-.6368,-.57,.74,-.29
31413,0,1,61.8324,.5069,1.76,-1.33,.82
31416,0,0,47.6127,-.3761,0,-.3,-1
31418,0,1,60.9997,.682,1.16,.27,.95
31426,1,0,52.7756,-.5576,-.57,.27, 
31429,1,1,38.2931,-.7559,-1.16,.5,.1
31436,1,0,45.7201,.3072,.6,.9,-.17
31437,1,1,35.9426,-.7013, ,1.31,-.32
31439,1,0,59.7597,1.0759,0,.27,.1
31446,0,0,60.3541,1.2881,.6,1.31,1.21
31456,0,0,55.7541,.3252,.6,-.3,1.21
31457,1,1,58.0769,.3383,.6,-.3,.1
31458,1,1, , , , , 
31459, ,0, , , , , 
31463,1,1,40.3265,-.1602,.6,1.31,.1
31464,0,0,48.3808,.4279,.6,.9,1.62
31471,0,0,46.9364,.3481,-.57, , 
31473,1,0,46.2694,.5764,-.57, ,.1
31474,1,1,69.3456,.9822,.03,-.3,-.17
31475,1,0,55.7931,-.0906,-.57,-.3,-.44
31479,0,0,45.056,.1182,-1.73, , 
31484,0,1,42.6691,.471,-.57,-.13,-1.68
31487,0,1,52.8688,-.3262,.6,-.93,.55
31492,1,0,45.1294,.0022,-1.73,-.93,-.56
31502,1,0,56.8998,-.5089,-.57,.9,1.62
31507,1,1,66.7225,-.2003,0, , 
31509,0,0,26.8165,-.5902, ,-1.5,-1.41
31510,0,1,40.0619,-1.0862,-.57,-.7,-1.02
31511,0,1,49.1535,.1455,-1.73,.67,-.17
31513,0,0,46.4971,.215,1.16,.9,.1
31515,1,0,51.1861,-.7777,1.16,.9,.55
31518,1,1, , , , , 
31520, ,1, , , , , 
31521,1,1,36.5414,-1.4438,.6, , 
31523,1,0,42.3672,.2125,-.57,.27,-.3
31524,0,0,47.5861,-.7964,-.57,-.3,-.17
31526,1,0,51.4872,-.4009,.6,.27,.1
31529,0,1,70.7218,.9174,1.76,-.3,.1
31534,1,0,53.7182,-.1141,.6,-.3,-1
31537,0,1,60.9389,-.7928,.6,.9,.77
31542,0,1,66.2697,.7047,1.16,.9,1.62
31543,1,1,45.999,-1.0635,.6,.1,.1
31546,0,0,52.6335,.5794,-.57,.27,-.61
31548,1,1,34.8868,.4466,-.57,-1.1,-.56
31552,0,0,52.5896,-.005,-.57,-1.33,-.17
31556,0,0,56.2065,.6143,.03,-.7,-.29
31559,1,0,51.6958,.1564,-1.73,-1.74,-1.68
31563,1,0,51.3894,-.394,.03,.9,-.17
31565,1,0,60.8831,1.1448,0,-.13,-.17
31566,1,1,49.6979,.7839, , , 
31567,0,1,62.7692,-.0903,1.76,1.31,1.21
31574,0,1,40.3486,-.6883,-.57,.67,-.44
31578,1,1,50.6801,.2926,.6,1.31,.27
